order_id,product_category_name_english,price
0812eb902a67711a1cb742b3cdaa65ae,housewares,6735.0
fefacc66af859508bf1a7934eab1e97f,computers,6729.0
f5136e38d1a14a4dbd87dff67da82701,art,6499.0
a96610ab360d42a2e5335a3998b4718a,small_appliances,4799.0
199af31afc78c699f0dbf71fb178d4d4,small_appliances,4690.0
8dbc85d1447242f3b127dda390d56e19,computers,4590.0
426a9742b533fc6fed17d1fd6d143d7e,musical_instruments,4399.87
68101694e5c5dc7330c91e1bbc36214f,consoles_games,4099.99
b239ca7cd485940b31882363b52e6674,sports_leisure,4059.0
86c4eab1571921a6a6e248ed312f5a5a,watches_gifts,3999.9
80dfedb6d17bf23539beeef3c768f4d7,small_appliances,3999.0
41b7766bb1df487d17fb9725b78ff509,garden_tools,3930.0
9de73f3e6157169ad6c32b9f313c7dcb,baby,3899.0
d3f66901a6743e15f9311547cc623b91,watches_gifts,3700.0
e85c92ee6a3ba1ef47e41c23286314d9,computers_accessories,3699.99
a53e05ecd2ed1f46a2b8e1f5828be7c6,sports_leisure,3690.0
df85c824523500d4066a0dbdb5d95bed,computers,3549.0
3a4b013e014723cc38c9faa8ffdc6387,computers,3399.99
f398a143c0fe171d965db2096cf064cf,health_beauty,3124.0
53c71d3953507c6239ff73917ed358c9,cool_stuff,3109.99
1d54db601b417ccdfd3b7071955e6cc7,garden_tools,3105.0
31e50461be6957a749166e97af082d0a,construction_tools_safety,3099.9
94fca82966c05ba707f4e7dc0c50aa3c,sports_leisure,3099.0
43bdbd9dc0931d72befdf4765af6c442,industry_commerce_and_business,3089.0
d9956b0805e324db3f2a546ef216c10b,computers,2999.99
0af28d87520565eb3b57c9b2abe1a2cc,computers,2999.99
4160b6447ad70e6d73f7221dd970bbe9,sports_leisure,2999.9
bd2fef198085db0b586b9c71aa2d35da,computers_accessories,2999.89
b0b0d3285e59abf2f6c9d7e1bf761323,computers_accessories,2999.89
79d3522a0854c853a4979ff2691abd91,computers_accessories,2999.89
52e6988a13f9dd7d567b0816dba52a03,computers_accessories,2999.89
3c71011c33cf4ba95d18787bdc0e94d3,computers_accessories,2999.89
586992f50ed97898737b07970376d19c,watches_gifts,2999.0
d7a2c0c1ff66b314f3bf166fb4157fd4,agro_industry_and_commerce,2990.0
f0da489592c62097d0034f139386cb32,computers_accessories,2951.0
d3fc45461660252856d603ed31eb4e77,health_beauty,2899.0
3c4a05391c2fcd152731f52de8fc4347,small_appliances_home_oven_and_coffee,2899.0
abb71d0110c4be1a1a0c52f929cab4a3,health_beauty,2799.65
362aa88dd1265e7b4ea491b5836fb5f6,sports_leisure,2799.0
80d49171762a51f500bf6b774aa24617,health_beauty,2749.65
2ec398158cb686267b1f4b102129098e,garden_tools,2749.0
3745e06e7f01e1652cfd4b9d31651820,watches_gifts,2700.0
de0d8b8e774b3211e7e001d3e5985470,health_beauty,2699.0
3dd5626c63f493f8b8f8788c2be24baa,baby,2699.0
da8be3bb62e9bf01e2e1a3bfd74ebd1a,garden_tools,2690.0
afc58387b17fa794fd73b0773a9f6ea7,small_appliances,2690.0
0f924038b00d1f102e4d09bea4fa666a,garden_tools,2689.0
bf205457ee84ab84c423d67b88239982,computers_accessories,2649.99
028558cddca332b40b4ac4cb77407edf,computers_accessories,2649.99
d0bce34c31d4494a153aa82c468152c4,cool_stuff,2649.0
83e6338b5cf25dcf222551cb8da8d0d6,cool_stuff,2649.0
242800e82e3e3f0aca252d6e03e4564c,cool_stuff,2649.0
fb441bffe443e71cb16477c4743591e8,sports_leisure,2600.0
8ea7aebc18842332aad5f41ca74b334c,small_appliances,2589.0
78ce53a063eb2907f9727aac2c678339,small_appliances,2589.0
457ade8093de88b42998c569334a7864,garden_tools,2550.0
d182d98f09b4277c0d58801e991f7757,cool_stuff,2499.99
4412d97cb2093633afa85f11db46316c,computers_accessories,2499.75
c28f3a01d4cfee461234c86a41f52e37,pet_shop,2498.0
8ee5cab30019132affead27f19959ff2,electronics,2470.5
39a6ecead949b006d60a132d146ea284,electronics,2470.5
a5d11ae16578088b0fcd76de30368bdb,electronics,2433.6
880995aee9550ecd4518103daaf74fa0,telephony,2428.0
3b43ab87914ebf7fd563557362108ebd,watches_gifts,2400.0
27db1a079a22bec1453d0f24f630005f,watches_gifts,2400.0
acf01c9262ddb5d9adae8daa34e31568,musical_instruments,2399.0
9f5abaa01d419a15e448f089b1cf4b94,agro_industry_and_commerce,2399.0
558b5f3eea27fa1b4cbc05013c45948e,watches_gifts,2399.0
6d0940a8f5fba47562bb14cd97dfd6da,home_appliances_2,2350.0
078f6a01964ee122ef20881df839af31,home_appliances_2,2350.0
eea28d6b80e09bfb00dc1f0640d2de47,housewares,2338.08
3fde74c28a3d5d618c00f26d51baafa0,housewares,2338.08
076d1555fb53a89b0ef4d529e527a0f6,housewares,2338.08
c8536491e6701f9b5382da168ee54048,construction_tools_construction,2300.0
372f8e1a08cbd807194b89b3c31a448a,construction_tools_construction,2300.0
44ecd2ebe54e3c23da26345bfcf1c919,telephony,2299.99
f7b13a5afd48ca5bcf589a25d5377b00,cool_stuff,2299.95
b4c4b76c642808cbe472a32b86cddc95,cool_stuff,2299.95
98464a5096e400810b94bb93f38924c9,cool_stuff,2299.95
1fe148272b3216d1704900d718e701bd,cool_stuff,2299.95
a863fef6caa86aa29cabfbf7e0b6f911,watches_gifts,2299.0
833aeeba583417aa644a7c311e6b5bd8,baby,2288.0
b4b1ec9a9f24d8db544120456a3a2f12,auto,2258.0
a1e313e06320d5c725c2ba02d0cf5be2,auto,2258.0
4ff8e28200e5a7a50b448cfaaf1f8ed3,health_beauty,2249.0
0dc7533a0c0ca1829f5a42eabed32f0a,home_appliances_2,2221.0
83eec8a1bf27d833e0d2f468cf456ab1,baby,2218.0
d2f270487125ddc41fd134c4003ad1d7,watches_gifts,2200.0
b94927b61d86b53506f3e6bc8644eb77,garden_tools,2200.0
b5b103fe531168050d785d5b8de74174,computers,2199.99
14861b02076ed7da9471988265a0104b,home_appliances_2,2199.99
e81fbdf6c9bbdc3b6a9cd243b617e576,cool_stuff,2199.0
cf57d12f25beeb760bd30983c67f21cd,watches_gifts,2199.0
c205abf27ff07fddd3fa9a67037138e5,agro_industry_and_commerce,2199.0
db42486c4007faaa99084c4d950d6163,sports_leisure,2170.0
11658ef3bdfaf6a5d20927c19404c1d7,construction_tools_construction,2160.0
0fc95c806aba2b8aef43db06838ec606,construction_tools_construction,2160.0
73ef343c9dbf2f6d45362c9bc150f4b7,watches_gifts,2150.0
947ee6ab639791b5711558a7e55cf98e,cool_stuff,2139.99
4fe6e6eee2e643359d66860e9954cb84,garden_tools,2130.0
f67dfbaeb6d5c6188f0aa52aa1634a7e,computers_accessories,2120.39
fe8019fe8dd1f1af8ba5c0ffdb113a74,home_appliances_2,2110.0
f0a2783007ba2c431132d38c7642d5c9,baby,2110.0
d54bea5ba90238aa83323565749538a1,baby,2110.0
b92aa81f74ab98a2f1a9cc5659f6edcf,home_appliances_2,2110.0
a99f93323678f28e79a48b368cbbabd1,home_appliances_2,2110.0
8ddd6fc19a466ec0847fec42d69824c6,home_appliances_2,2110.0
6ccfdcda6bd1ef7cee86cd6f6c4b8bee,home_appliances_2,2110.0
